2012/09/01,1.2676521116523003
2012/09/02,1.2834741003877197
2012/09/03,1.3134607986172038
2012/09/04,1.2855557665972288
2012/09/05,1.3605785310161316
2012/09/06,1.370161665102101
2012/09/07,1.3348711302890177
2012/09/08,1.3177591491268625
2012/09/09,1.3064560569951276
2012/09/10,1.30714104262823
2012/09/11,1.315125423716457
2012/09/12,1.310213037086326
2012/09/13,1.3029559224734522
2012/09/14,1.3355821550964415
2012/09/15,1.317375684282488
2012/09/16,1.316566226826408
2012/09/17,1.3059890693293852
2012/09/18,1.3408164828471036
2012/09/19,1.3611257397343695
2012/09/20,1.3419177678999135
2012/09/21,1.3311857164846097
2012/09/22,1.3138224205328135
2012/09/23,1.3033851392443203
2012/09/24,1.290826758517885
2012/09/25,1.2897743858525
2012/09/26,1.2992394394616806
2012/09/27,1.2953564335357486
2012/09/28,1.2932689958681494
2012/09/29,1.2858470494715972
2012/09/30,1.2766342614339818
2012/10/01,1.2717882744144666
2012/10/02,1.3068189741708143
2012/10/03,1.317466899043118
2012/10/04,1.3035977080882988
2012/10/05,1.2842506091545296
2012/10/06,1.2558871862258996
2012/10/07,1.1878062679631505
2012/10/08,1.1724858329946766
2012/10/09,1.1787843182078999
2012/10/10,1.2018608012276393
2012/10/11,1.1923332569544765
2012/10/12,1.1710653429477504
2012/10/13,1.1577151616342614
2012/10/14,1.1237759445638873
2012/10/15,1.1447073213558931
2012/10/16,1.1353658236932134
2012/10/17,1.1340947024307482
2012/10/18,1.1289350009904886
2012/10/19,1.1068486644994688
2012/10/20,1.0950071771109149
2012/10/21,1.0864568717610916
2012/10/22,1.0870209574518555
2012/10/23,1.078876784836431
2012/10/24,1.063238423787282
2012/10/25,0.9750837425201144
2012/10/26,0.9134137313537999
2012/10/27,0.9351133170696908
2012/10/28,0.9507951096911763
2012/10/29,0.9406419699569623
2012/10/30,0.9586277906762236
2012/10/31,0.9783310787461947
2012/11/01,0.92608837121287
2012/11/02,0.9140156944390758
2012/11/03,0.9232156710169385
2012/11/04,0.9399531334862378
2012/11/05,0.9284354600716915
2012/11/06,0.9383271712894715
2012/11/07,0.943817468200373
2012/11/08,0.9379948096340849
2012/11/09,0.9304752688798146
2012/11/10,0.9337167036317023
2012/11/11,0.9320895258259769
2012/11/12,0.9485956222557285
2012/11/13,0.9500627617571332
2012/11/14,0.9431492133033462
2012/11/15,0.961983899103882
2012/11/16,1.008461399308191
2012/11/17,1.0116508037299328
2012/11/18,1.000885004933832
2012/11/19,1.0059510311867947
2012/11/20,1.0007106387848785
2012/11/21,1.0026845413366403
2012/11/22,1.04554705788846
2012/11/23,1.0443512867641702
2012/11/24,1.0552532961148724
2012/11/25,1.0638640725475603
2012/11/26,1.0340795475398379
2012/11/27,1.0315634773699722
2012/11/28,1.0461373789185362
2012/11/29,1.0611090565536379
2012/11/30,1.069414989793819
2012/12/01,1.0706407169325682
2012/12/02,1.064811317671909
2012/12/03,1.0765610084822037
2012/12/04,1.1362063201072194
2012/12/05,1.131310656811978
2012/12/06,1.1401414970486854
2012/12/07,1.1405065689444798
2012/12/08,1.1429785085855844
2012/12/09,1.1288937511481882
2012/12/10,1.1406780721019163
2012/12/11,1.1514011793037042
2012/12/12,1.1554355375336804
2012/12/13,1.1633396635526947
2012/12/14,1.1504761812148259
2012/12/15,1.1438501714526184
2012/12/16,1.127201261639939
2012/12/17,1.127143907467966
2012/12/18,1.1240512119049915
2012/12/19,1.1463239419552764
2012/12/20,1.1489528522254735
2012/12/21,1.137319121968563
2012/12/22,1.1359528343426855
2012/12/23,1.12709629595697
2012/12/24,1.1350484403210541
2012/12/25,1.1298847139652268
2012/12/26,1.137676757042782
2012/12/27,1.1342194421577882
2012/12/28,1.1380055135797866
2012/12/29,1.1307751701121485
2012/12/30,1.1376080740289778
2012/12/31,1.149196201894638
2013/01/01,1.1329925439063413
2013/01/02,1.127881898868704
2013/01/03,1.1309358536699259
2013/01/04,1.135342166393674
2013/01/05,1.1343194127322804
2013/01/06,1.1350423013149575
2013/01/07,1.1374159427033077
2013/01/08,1.1553692773940696
2013/01/09,1.1550807200525075
2013/01/10,1.1776511394338782
2013/01/11,1.1814999928256633
2013/01/12,1.1735369560270446
2013/01/13,1.1665411600441846
2013/01/14,1.177860152292159
2013/01/15,1.1745848484144141
2013/01/16,1.2040556936327154
2013/01/17,1.2715749473417512
2013/01/18,1.276180723261102
2013/01/19,1.2618516014167716
2013/01/20,1.269770421887912
2013/01/21,1.3565107484059222
2013/01/22,1.3944077021394927
2013/01/23,1.4091865721229482
2013/01/24,1.3522752540131038
2013/01/25,1.3915737862971094
2013/01/26,1.4019127314357835
2013/01/27,1.4196812290592122
2013/01/28,1.4835307631842405
2013/01/29,1.5378232687145188
2013/01/30,1.5514354555605034
2013/01/31,1.6029598737411737
2013/02/01,1.5830848715628125
2013/02/02,1.5224309330923558
2013/02/03,1.5774609258198635
2013/02/04,1.5614320933717207
2013/02/05,1.572011022140107
2013/02/06,1.6093364977307103
2013/02/07,1.6697063799044058
2013/02/08,1.699818543351702
2013/02/09,1.756729259300638
2013/02/10,1.7602126125862818
2013/02/11,1.7871824762503603
2013/02/12,1.8157239758340649
2013/02/13,1.7842523447415035
2013/02/14,1.9624835966424414
2013/02/15,1.9419420169509232
2013/02/16,1.9368886615627308
2013/02/17,1.9029501561819993
2013/02/18,1.8967842848011438
2013/02/19,2.0590188454973783
2013/02/20,2.0584437546333483
2013/02/21,2.0365052653349873
2013/02/22,2.062709524514995
2013/02/23,2.000231483379984
2013/02/24,1.9937690401350352
2013/02/25,2.0042551684254493
2013/02/26,2.047076607520395
2013/02/27,2.0314509920195145
2013/02/28,2.117116554189991
2013/03/01,2.1599391333964033
2013/03/02,2.10649498739505
2013/03/03,2.0701171600985595
2013/03/04,2.15239056851028
2013/03/05,2.3909819251426936
2013/03/06,2.504196235391845
2013/03/07,2.396831500967047
2013/03/08,2.4831570501843925
2013/03/09,2.6225165542765425
2013/03/10,2.5355572091566967
2013/03/11,2.604707810881354
2013/03/12,2.3789815935775436
2013/03/13,2.5208911609619378
2013/03/14,2.4934739661652046
2013/03/15,2.474198950776018
2013/03/16,2.4612110694706897
2013/03/17,2.4278860536423084
2013/03/18,2.5749302855306397
2013/03/19,2.8998585697287544
2013/03/20,3.061786671406621
2013/03/21,3.340824324602211
2013/03/22,3.2380847944664435
2013/03/23,2.958892836443433
2013/03/24,3.2358573561496162
2013/03/25,3.322370238451457
2013/03/26,3.4694907821660976
2013/03/27,3.808475826852827
2013/03/28,3.745768493476498
2013/03/29,3.746262002359079
2013/03/30,3.8667979958261207
2013/03/31,3.870492797847121
2013/04/01,4.240742169657385
2013/04/02,4.696033302291989
2013/04/03,5.220682550091133
2013/04/04,5.095727073442727
2013/04/05,5.243569293010021
2013/04/06,5.077972955999716
2013/04/07,5.629619107848238
2013/04/08,6.196523196007964
2013/04/09,7.3446624149469715
2013/04/10,5.0263328210688565
2013/04/11,2.5670998424756646
2013/04/12,3.4042019819405365
2013/04/13,2.9257548181291093
2013/04/14,2.6549624543777837
2013/04/15,2.398780729176008
2013/04/16,1.8661126097736642
2013/04/17,2.435911877836263
2013/04/18,2.7871349626684854
2013/04/19,2.997884607041338
2013/04/20,3.0837349382260744
2013/04/21,2.787487552111537
2013/04/22,2.9069655852648815
2013/04/23,3.205676264803629
2013/04/24,3.4217799351289484
2013/04/25,2.992420173232244
2013/04/26,2.8451857706850348
2013/04/27,2.6377156651789924
2013/04/28,2.656265651961914
2013/04/29,2.700799934283184
